label,text,predictions
0,I actually feel bad for the thousands oil workers that McConnell is haggling over As <user> says right now everyone gets everything WTI is at NUMBER hit the red button,0
0,  NUMBERK + Americans DEAD from COVID-NUMBER   TR:face_vomiting:MP  DID THIS,0
1,On god if my grandparents get sick cause y’all spring break idiots I’m going to every college when this boils over and fighting every person named Chad in that bitch,0
0,Keep voting Trump needs to know how much he is disliked :shooting_star::United_States::blue_heart::water_wave: <url>,0
1,<user> <user> <user> <user> Witch bitchSTFU amp; try to raise that seed,0
0,Trump's daily stream of coronavirus lies are all about to hit a wall <url>,0
1,The amount of black people who have been murdered by the police SINCE the protests started for George FloydI truly fucking hate it here blacklivesmatter,0
0,<user> <user> Doesn't sound very American does it <user> <user> <user> <user> MAGA ,0
0,Isn’t this in violation of free speech and our First  Amendment  Or suppression of science and truth that is dangerous and putting Americans in harms way Stop him,0
0,Dana White slams MMA media: ‘Wait till they start getting laid off’ <url>,0
0,<user> Arizona made it illegal to video policeWe all seen what happened to George Floyd Without video those cops would be out walking the streets today If they can't be trusted to use their own body cameras and ours they can't be trusted period,0
0,Millionaire entrepreneur attacks ‘gangsta’ George Floyd protesters and adds photo of his Black friend to call out ‘virtue signaling’ <url> politics feedly,0
1,<user> Your all talk amp; full of hatred amp; shit You have no health plan  You are a liar racist and American murder by Covid NUMBER amp; Russian sport Can't wait till we never have to hear from you again,0
0,I despise the idea of plain white guys from America named something like brenden becoming a monk,0
0,He should not do this It’s irresponsible,0
0,Vote for your preferred candidate and may he lose if he isn't Donald J Trump,0
1,Lmfao fucked up,0
0,Biden amp; COVID: Yes He Called the Chinese Travel Restrictions Xenophobic   National Review <url>,0
0,Please donate generously to PM's Covid Relief Fund and help save lives  pakistanisNUMBERpakistanis <url>,0
1,the government is literally ruining our lives Y’all are blowing this shit WAY out of proportion,0
1,<user> While you are at the Tulsa rally imagine their contagious spray from NUMBER’ away from your fellow screaming Trumpers Oklahoma should close their borders on rally day or they will pay the price with lives SaveTulsa COVIDNUMBER <url>,0
0,Beyond the bullshit excuse Minneapolis police don't know the meaning of 'deflated',0
0,<user> Messi is NOT a GOAT We are anonymous We would know,0
1,"He keeps threatening Americans What happened to ""all enemies foreign AND DOMESTIC"" WE HAVE A DOMESTIC TERRORIST AS PRESIDENT Wake the fuc up <user> <user> ThisIsAmerica peaceandequality EndPoliceBrutality BlackLivesMatter",0
1,<user> <user> <user> Yeah that's where you were planning on taking the lie  Too bad your polls are crap,0
0,⁦<user> : Trump ‘Has Telegraphed His Desire to Try to Steal This Election’ ⁦<user> ADMITS HAVING VOTE FRAUD ORG <url> <url>,0
0,<user> <user> <user> Who endorses WHITE SUPREMISTSREPUBLICANS DO  You must be so proud boys :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
0,"<user> <user> Tariffs used by Trump as revenge against Xi for not coming up with <user> ""Dirt"" CAUSED AMERICAN FARMERS TO COMMIT SUICIDE  <url>",0
0,<user> <user> wouldn’t drag <user> to Michigan if he didn’t want to lose the state by less than NUMBERNUMBER votes   Yet Donald was in Nebraska of all places   You are such a hack,0
1,<user> Personally I think the bodycam footage shows that they were suffocating a rubber dummy while Floyd was hidden from view in the vehicle The struggle in the vehicle was to substitute George Oh yeah and they forgot to cuff the dummy,0
0,A group of artists transformed a street in uptown Charlotte NC on Tuesday with a painted Black Lives Matter mural Murals with a similar message have been popping up all across the country since the protests after George Floyd's death <url>,0
0,It should be illegal for cops to show up to police a protest without badge and name readily visible People fucking want accountability they should NOT be allowed to be anonymous,0
0,<user> <user> <user> hell yeah love aqours,0
1,Remove this deranged buffoon before he kills us all RemoveTrumpNow,0
1,listened to a couple of j cole songs describing scenarios just like George Floyd’s amp; i’m lost for words on how shit like this goes on in da world,0
0,Wellhe certainly knows a thing or two about lying  Boris Johnson says removing statues is 'to lie about our history'   Boris Johnson   The Guardian <url>,0
0,<user> <user> <user> Telling him to shut up was more polite than anything I'd say to a grown man acting like a spoiled child and interrupting everything I try to say I don't let my children get away with acting like that,0
0,RIP George Floyd I stand with the black people and the potestors who protest against the police’s abuse of violence in America,0
0,Factbox: Russian Iranian and other hackers target NUMBER US election  Iran ElectionsNUMBER  <url>,0
0,<user> <user> What dangerous conspiracy theory  The one agreed with by the University of East Anglia  Damnthats some conspiracy <url>,0
0,HE WAS MURDERED,0
0,Obama did nothing,0
0,So pathetic Can't even go to my favourite local theatre anymore Gone Like the record store down the street <url> COVIDNUMBER,0
1,<user> Flu virus cases down by NUMBER Hospital beds are NUMBER Covid patients Be more like Kamala and Eat a dick Joe :grinning_squinting_face:,0
0,Don't come out me saying you support black people while keeping your mouth shut I do not call you a friend anymore I do not want to do things anymore with you You disgust me on judging me for my actions whilst you're not doing anything to help them out BlackLivesMatter,0
0,<user> <user> He supports trump people are trying to say he doesn’t bc he donated to George Floyd but so Why can’t trump supporters donate to black life’s it’s so stupid people Belive anything these days,0
1,Grown ass adults getting mad at people and CHILDREN commemorating A DEATH for no other reason than them being racist,0
0,Sending masks to every household would have been super helpful in Aprilbut guess who didn't want to do it,0
0,He is making threats again <user> <user> <user> <user> <user>,0
0,<user> <user> who is he our DADDY nope he commands ZERO respect from anyone with half a brain  my dad served I served my husband served my grandfather served DJT HIS family not one has earned our respect  GoBackToYourBunker BlackLivesMatter IfYouDontLikeItMove,0
1,God sent the coronavirus to China for the way they treat Muslims and Christians That’s the tea,0
1,<user> amp; <user> :middle_finger_medium_skin_tone: YALL BlackLivesMatter,0
1,<user> <user> <user> <user> <user> Because Kentucky Republicans have turned into a death cult They don't care if the elderly and immunocompromised die from Covid-NUMBER,0
0,Really trying to find good news here   These images don't help :rolling_on_the_floor_laughing:,0
0,Sexy ,0
1,The most insensitive POS ever,0
0,<user> the thought of actually watching you try to deceive Americans makes me nauseous McConnellBetraysAmerica,0
0,Sure let's open the country completely up: New coronavirus cases in the US are the highest they've been in six weeks and are rising in NUMBER states - as the average number of Americans dying remains steady at about NUMBER per day <url>,0
1,<user> <user> <user> It’s easy to laugh at someone who is a fucking joke It’s hard for a sociopath to have the emotional smarts to see that the world needs empathy and compassion Good luck with those undecided voters RacistInChief,0
0,The word is getting out regardless of the worthless MSM,0
0,<user> <user> <user> Yep Donut Operator has some good videos about how stupid the idea of shooting in the leg is,0
1,<user> He's an idiot plain and simple,0
1,"""The idiot """"tapped a trusted aide with zero public health experience to lead the Health Department's day-to-day response to COVID-NUMBER"""" His prior qualifications Breeding Labradoodles for the last NUMBER years   TotallyTrump  TrumpIsKillingAmericans  <url>",0
0,<user> <user> <user> Good Lord he will be negative prior to the debate  They are trying their damnedest to separate so they can cheat  My husband had covid he was negative in NUMBER days and back to work in NUMBER,0
1,<user> Wait for the facts GeorgeFloyd had fentanyl heroin meth in his system and he had COVIDNUMBER Rumors are that he spit on the cops hence the head lock At most this looks like Police Brutality nothing showing racism so far,0
0,<user> Dictatorship is not for me:middle_finger:,0
0,Damnnnnnnnn I think I love him :face_with_tears_of_joy::hundred_points::United_States::smiling_face_with_sunglasses::raising_hands_medium_skin_tone: PREACH <user>,0
1,A fucking pastor A fucking pastor A FUCKING PASTOR,0
1,Like The Republicans so agg Bruh what is this shit :face_with_tears_of_joy: <url>,0
1,<user> <user> <user> Black lives matter we stand with our islamic brothers in arms in france turkey Pakistan Fuk the white race whats a couple of dirty christian deaths,0
1,this is so fucking infuriating acab,0
0,This is a very powerful picture In this leaderless insanity which is the United States many are falling from grace while others are rising up and not letting this shit stand anymore video is in the thread somewhere FortLauderdaleprotest  BlackLivesMatter,0
0,Wait wait wait so George Floyd and his killer worked together at a bar,0
0,<user> <user> HNUMBERNNUMBER infected NUMBER million Americans and was not near as severe as Covid-NUMBER  Keep believing the lies of the media and the WHO who until February downplayed the severity and risk of transmission of COVID-NUMBER,0
0,"<user> <user> Maybe maybe not  Dems act like their hands are tied when it comes to advocating a progressive stance Repugs go nuts when any progressive stance is taken and too many seem to believe ""freedom of choice"" means going without unless you are in the NUMBER",0
0,<user> All good I’ll clarify - sarcasm is hard to judge via text blacklivesmatter,0
1,Self quarantining RepMattGaetz Maybe you should have worn your gas mask to the CPAC eh KarmasaBitch ain't it,0
0,When the emails are multiplying like fruit flies and the internet is moving like a sloth :sloth: workingfromhome in the midst of COVIDーNUMBER LaRona TheRona <url>,0
0,<user> <user> <user> <user> <url>  Who's the bigger bigot  They're all nice to you until they're in the Whitehouse it's called pandering  Sociopathy NUMBER,0
1,"THAT MAN KNEW EXACTLY WTF HE WAS DOING NOTHING WAS ACCIDENTAL IF IT WAS ACCIDENTAL HE SHOULD'VE STOPPED THE FIRST TIME GEORGE FLOYD SAID ""I CAN'T BREATHE"" FUCK YOUR ""THIRD DEGREE"" RAISETHEDEGREE RaiseTheCharge RAISETHEDEGRE",0
1,This is what a petty and divisive leadership brings: a grown up man attacking little girls In a country where freedom of expression is the number one right Bloody hell,0
0,Y'all gotta stop praising these white people for the bare minimum they need to do some real shit not neel in the streets that's not helping or changing anything BLACK_LIVES_MATTER,0
0,These companies ain’t playing with this George Floyd slander :face_with_tears_of_joy: firing mfs left and right,0
0,who murdered George Floyd <url>,0
0,Anonymuos Anonymous List of people that Trump raped  Twitter is deleting them SPREAD  <url>,0
0,Down To The River To Pray <url> via <user> a lake will do too ElectionsNUMBER,0
0,The World is Black The World Is White Three Dog Night Lyrics below <url> via <user> <user> blacklivesmatter <user> <user>,0
0,<user> Joe is a fracking liar :lying_face: :backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down: <url>,0
0,<user> <user> <user> Nah what was disrespectful is that white teacher immediately threatening the non violent black man with calling the cops :skull:,0
0,This covid shit has just turned so many peoples lives over it’s insane and hella sad,0
1,Have you lost your mind saying that as if they’re connected   If anybody believes these people can be trusted after seeing them twist Covid stats to manipulate amp; control us you must wanna be led off a cliff at this point   Climate change showed up with that Damn Trump :face_with_tears_of_joy: STOP,0
0,Seems like they have a death wish <url>,0
0,Nate Silver’s next job could be in Cyber he just doesn’t know it yet  ElectionsNUMBER <url>,0
1,<user> Yes; that America should avoid a racist and liar like Sleepy Joe at all costs,0
0,This IS what Deceit sounds like :backhand_index_pointing_down:,0
1,um no i cant move shut up amy omg one day all the states r gonna be blue so where r u gonna go then,0
0,So are you bailing out the white nationalists that you claim are responsible for this or is it the Antifa terrorists:exclamation_question_mark:  Please clarify which group it is you support:double_exclamation_mark::woman_medium-dark_skin_tone: <url> <url>,0
0,This coming from the paragon of American history  Dummy the virus started and was spread perhaps intentionally by CHINA It ain’t racist to speak truth but you wouldn’t know about that,0
1,Oh fuck me As if NUMBER COVIDNUMBER  cases were reported in Florida wasn't enough to have me bothered now you can add in a sprinkle of rando fireworks bNUMBER the NUMBERth too <url>,0
0,<user> <user> are irrelevant They suppress real news  They should be all over the <user> crime wave instead they hide and glorify fake whistle blowers,0
0,<user> <user> Hope you can identify and deal with these hooligans <url>,0
1,"""I'll say it <user> is a MURDERER Full stop End of story His """"medical"""" advice alone has killed people His pathetic and NUMBER-month late response to this crisis has killed people Treat his as he is: a serial killer TrumpMadness coronavirus COVIDNUMBER COVIDNUMBER""",0
0,If you’re an introvert what rules are helping you stay sane while surviving COVID-NUMBER Working From Home While Introverted <url> <user> attorney,0
0,All the people yelling at me that I’m going to kill their grandma for eating at Olive Garden are now trying to burn down Olive Garden with a huge crowd,0
0,"<user> just hit Trump with the ""inshallah"" during the PresidentialDebate in·shal·lah inˈSHälə ￼exclamation NUMBERif Allah wills it   <url>",0
0,Major League Soccer COVID-NUMBER Testing Update – September NUMBER NUMBER <url>,0
1,people like her who can’t mind their damn business just makes me cringe like wtf does that have to do with you,0
0,<user> <user> What lies Joe and Kamala have been lying their whole career They are corrupt They want higher taxes getting rid of refineries fracking defunding police unaffordable health care They want socialism No thanks,0
1,This Fing aged well guess what :loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
0,<user> <user> Didn't Biden publicly say he doesn't want his endorsement How many white supremacist groups will be voting Trump in November How many of them has Trump denounced  Can't denounce them because he knows then they won't vote for him Lmfao,0
0,<user> <user> <user> George Floyd was not Jesus Christ,0
1,No kidding I was thinking the same thing Donald's entire strategy was to rattle Joe What an asshat,0
0,<user> <user> All they see is the color of our skin There is deep seeded hatred for Black people in this WORLD BlackLivesMatter,0
0,<user> <user> No you harassing innocent people: <url>  Raise your fist <url>  <url>  <url> breaking windows in homes <url> Beat up innocents <url>,0
0,<user> <user> Can you provide me with proof and evidence that HCQ works I'll wait right here Now he's touting tincture of oleander and he got that intel from My Pillow Guy jfc<url>,0
0,Now that you mentioned it:thinking_face: BlackLivesMatter UglyPresident,0
0,This wasn’t about unity This was about taking a photo op to make themselves look good for the media before they brutalize innocent peaceful people again It’s bullshit BlackLivesMatter <url>,0
0,<user> <user> I’m already looking to you for next steps We have to prevent the next trump and build the US we want You know the one where everyone has the basics and a fair chance at a good life Everything you’ve been fighting for,0
0,"""The Queen has drawn on her experience of wartime spirit to call on the country to """"remain united and resolute"""" to overcome the coronavirus crisis <url>",0
1,Hey y’all let’s not forget that Amber Heard is not only an abuser but a racist one too amberheardisoverparty BlackLivesMatter <url>,0
1,This is what real leadership sounds like Not Trump and Biden For fucks sake can we get some competence up top,0
1,<user> <user> <user> <user> Trumptards lie about anything,0
1,<user> <user> You are so fake,0
0,"It’s hilarious that the tRump campaign wants to change the final debate topics due to the ""unfairness"" of them because they’re all things they know his ass will fail in speaking about: COVID American families race in America climate change national security:face_with_tears_of_joy:",0
1,"<user> All members of "" Proud Boys "" are just thugs and Dick Heads their parents must be so proud of them",0
1,Jeff bezos became the worlds first trillionaire during the pandemic no one can explain to me how taxing the fuck out of him is immoral or radical,0
0,"""By now according to Trump officials and sycophants we were supposed to be seeing a fading pandemic and a roaring recovery Instead we have a fading recovery and a roaring pandemic"" <url>",0
0,PA AND MI - are you listening  GET OUT AND VOTE Our country depends on you MAGA,0
0,It’s the flu Cases don’t mean crap Hospitalizations do   NYC public schools see significant spike in COVID-NUMBER cases   <url> RemoveDeBlasio  <user>,0
1,Paul is a disgrace,0
0,Some messages from Melbourne blacklivesmatteraustralia BlackLivesMatter <url>,0
0,"cops are taunting us ""NUMBER minutes"" ftp  icantbreathe blacklivesmatter <user>",0
0,<user> <user> Why in the world are these thugs allowed to commit these crimes  Don't tell me it's in the name of George Floyd  George was a gentle man  A good man ,0
0,If not incompetence then malfeasance,0
0,God help us if he gets in the WH,0
0,i miss obama,0
1,Y’all told me that was a set up to lynch black ppl :expressionless_face:,0
1,This guy looks like the Devil from Lil Nicky,0
1,covid can really slap dick i wanna go to a show :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
0,A sad irony being that George Floyd was murdered for using a NUMBER bill,0
1,<user> Are y’all not burning shot down yet Minneapolis GO TEACH THE WEST COAST SOME SHIT,0
0,SAFEAct    :broken_heart::horse_face::broken_heart:Please  :disappointed_face:,0
0,<user> <user> Can't fix stupidVoteBidenHarrisNUMBER,0
0,CovidNUMBER Taught me Tamar I legit hate people,0
0,Take blacklivesmatter off your black square posts,0
1,Hey Johnny did you see the picture of the head of the task force <user> Pence standing in front of his NUMBER+ campaign staff closely huddled for the photo  with NO ONE wearing a mask  Do your own laundry first asshole,0
0,<user> <user> Disgusting,0
0,Confirmed bullies and terrorists blacklivesmatter,0
1,<user> You will go to the hell with you group,0
0,<user> We know what you've done  I guess you didn't feel that selling USA out to China was enough insult to the citizens  I despise you,0
0,These shameless Democrats represent the worst cities of our country complete with rampant drug abuse violence and homelessness,0
0,Honestly the more of these I see the more pissed I get  FilmYourHospital filmyourhospitals filmmyhospital BreakingNews COVIDNUMBER CoronaHoax endthelockdownnow <url>,0
0,The Good News Is That ⁦<user> Is Screwed Even if He Wins   SenateMajority  <url>,0
0,How do you get tested for coronavirus and go to the beach a day after when you’re supposed to be quarantined for a few days until you get the results People like this are what’s wrong with the world rs,0
0,<user> Did you disavow blm or antifa two terror groups,0
0,<user> <user> <user> Garbage and you know it  Trump had a gold toilet plays golf every weekend wife wore a jacket that said she really didn’t care Joeafter his wife amp;daughter were killed took the train home from DC to Delaware everyday to be whis boys His wife teaches at community college,0
0,Need all pros for saving that ass,0
0,use your voice junkterrorbill junkterrorbillnow blacklivesmatter <url>,0
0,"<user> <user> ""Presidents"" who sow discord and division are not leaders but conmen who are afraid to lose the support of one group <url>",0
0,IWF NUMBER updates Covid-NUMBER preparations for August event <url> woodworking manufacturing business management IWF <user> <url>,0
1,<user> <user> <user> <user> <user> though you were talking about yourself for a sec here ‘anonymous’ writing something like ‘your face looks good for punching’ huh and yet im covard bitch i bet you got a lot of that adrenaline after writing that response,0
0,<user> <user> That's BS Where's the actual proof of a racism in the George Floyd case For all we know Chauvin could have been an incompetent cop or had a personal animus against Floyd since they knew and worked with each other Don't presume racism Are blacks who kill blacks in Chi racist,0
0,<user> pls win it’s my birthday,0
0,<user> And while booing their spit probably led to several new Covid Positive cases,0
0,<user> <user> <user> Rigged debateJoe Biden was caught on TV wearing a wire and being coached and told what to do and what to sayCrooked Wallace is totally bias against President Donald Trump had preplanned on debating the President and helping Joe Biden How evil can you get,0
0,<user> DAMN SHAME  George Floyd Family <url>,0
0,I-NUMBER shut down amid protests against police-related deaths of George Floyd Mike Ramos <url> <url>,0
0,Streaming platforms - and YouTube in particular - can be a powerful agent of change for tackling racism BlackLivesMatter blackcreators  <url> via <user>,0
1,<user> <user> <user> <user> Yes George but this narcissist is too stupid for the laughter to make its impact and most of the time HE <user> DOESN'T KNOW IF PEOPLE ARE LAUGHING WITH HIM OR LAUGHING AT HIM It goes over his wig,0
0,"First it was the news media: anything that wasn't far-right tabloid was a fix Now Twitter is 'conspiring' against him The Universe is next Watch it happen ""The physical realm is out to get me folks It's trying to bring us down"" ElectionNUMBER ElectionsNUMBER",0
0,Our Minneapolis Mayor <user> Gimp no mind of his own I have no words  <user> <url>,0
0,Every day I am horrified to think about how many cruel abusive racist individuals waltzed through to positions of power and went unchecked before every person had a camera in their pocket at all times,0
0,<user> <user> <user> <user> <user> That's a cute dress sweetie I'm not interested,0
1,<user> Dr Birx forgets to drink your Kool Aid for one day has a lapse in judgement and tells the truth about the severity of COVID situation and you blame the Dems Are you that fcking stupid Yes you are Lose election Indicted in court Found guilty by jury Go to jail NUMBER,0
0,"<user> I'd love to see in your victory speech: ""Donald Trump you're FIRED""",0
0,Look We heard you make this statement everyday now for weeks What are you going to do for me Blaming Trump everyday don't cut it That is what Obama did to Bush Do u have any plans or just blame Trump while shit falls down around youNUMBERj NUMBER  +,0
0,Pass it on Do t let the GOP screw people out of their chance to have their voices heard  ElectionsNUMBER <url>,0
1,<user> And Canada just reported it’s first NUMBER hour no death day since the start of Covid  Turning the corner my ass  We’re so deep into the surge of Covid because we have no national strategy AND Trump lacks the balls to do the right thing,0
0,Hey <user> what are the chances of <user> doing the same Yes I'm being sarcastic and rhetorical,0
0,<user> Joe you lied Hunter stole  from Russia  Took  from widows,0
0,Minneapolis Police slashing tires Ugh ENOUGH is ENOUGH NoJusticeNoPeace :raised_fist_dark_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_medium_skin_tone::raised_fist_medium-light_skin_tone:,0
1,"you shit the bed and didn’t order a single ventilator You can’t spell ""COVID"" today",0
1,Your legislators gave you qualified immunity   You used it to kill black people attack peaceful protesters and lie about it   Fuck off   BlackLivesMatter,0
1,<user> No Way You are Absolute Evil you are for the Great Reset that's why you and your party want the Great Lockdown  You belong in hell where your best friend is waiting for you You have sold your soul  So please vote for Trump  Thank you dear Americans thank you,0
0,COVID-NUMBER: Inslee issues order to restart state's health care system   KIMA <url>,0
0,<user> We all know thousands and thousands of deaths were blamed on covid Democrats and FakeNews need to blame Trump on everything its one of their tactics to ruin America and blame trump,0
1,Sunday Comics today TrumpIsUnwell BlackLivesMatter TrumpResignNow TrumpOutNUMBER TrumpsLawandOrderKills RacistInChief <url>,0
0,<user> One these Sons is a Crackhead who used his father's Office to take millions of dollars from Burisma Ukraine and NUMBERNUMBER million from the Communist Mayor of Moscow's wife <url>,0
0,And so many other of <user> 's LIES,0
1,<user> <user> <user> <user> He isn’t fiddling with kids is he,0
1,"<user> Yeahstopping the lockdown you ""clown""Go mask up creepy Joe",0
0,<user> <user> Your country is a literal mess under Trump,0
1,George Floyd was a drug addicted NUMBER time felon who held a gun to a pregnant womans stomach He is NOTHING like Jesus Christ These people are INSANE,0
0,<user> <user> <user> No one comes here because it’s so red We need a :blue_heart: turnout here Pete us the NUMBERst campaign i ever donated NUMBER Not the last until PETE RUNS AGAIN VOTE BLUE TURN WASHPA:blue_heart::blue_heart:,0
1,"<user> <user> <user> Yep can’t mute a guy whose unqualified Covid ""specialist"" goes on RT a known Russian Agent and spews bullshit",0
0,Dave Chappelle Addresses George Floyd's Death in Powerful Netflix Special <url> <url>,0
0,"<user> Thank you for recognizing there’s a problem  Went to a couple of your coworkers pages and ""crickets""  Totally oblivious to what we as minorities are experiencing  :sleepy_face:George Floyd :folded_hands_medium-dark_skin_tone:",0
1,"cia mk ultra psyop was fake  just like the fake george floyd crap the charles manson fake cia plot was created to bring distraction from all the hippies protesting the war that was created for fake reasons too ""NOTHING NEW UNDER THE SUN WHAT WAS WILL BE AGAINamp;AGAIN""",0
1,<user> It’s hard to imagine anyone being more full of themselves and shit at the same time BunkerBabyInChief TrumpDeathTollNUMBERK BLACK_LIVES_MATTER WorstPresidentInHistory,0
1,<user> You And the Democratic Party cheatthat’s the only way you can claim victory Your whole campaign been cloaked in secrecy and deceit,0
0,"""The most succinct response came from journalist Yashar Ali a contributor to Huff Post and New York magazine who tweeted: """"God this guy is so incompetent"""" This is not the NUMBERst time that de Blasio has been a bit tone deaf when it comes to his response to the coronavirus pandemic""",0
0,<user> <user> All of you so pro life yet you clowns won’t even wear a mask Give me a break,0
1,She looks mixed race So black are protesting against the death of somebody that assaults a black woman really,0
1,<user> Well we wld rather have the worst president in the world then your mental decline and pushover status Who is your puppet master joe,0
0,What can she have to say   Her father and her family has pillaged the US,0
0,<user> The people burning and smashing buildings are thugs regardless of skin colorand as predicted by Trump as the riots got going people started shooting people  <url>,0
0,'Blatant Hypocrisy': Trump Heralds Covid-NUMBER Drugs He Took Made Possible by Fetal Cell Research His GOP Actively Works to Ban - <url> via  <user>,0
0,<user> That’s EXACTLY what they are doing Nobody said a word when this white man was killed just like George Floyd The media harps on ANY and ALL chances to create and breed hate <url>,0
1,<user> Today is Saturday May NUMBER NUMBER and Erica Pan still needs to be fired She has murdered more people then covid fireericapan openalamedacounty opencalifornianow <user> we demand her arrest for people committing suicide,0
0,<user> Bring Justice to The Family of George Floyd,0
0,<user> Republican are trying to cheat in Arizona,0
0,Wtf is wrong with people Effallofyou MAGA  VoterIntimidation VoterInterference VoteThemOut,0
0,You’re a real piece of work trying to race bait during a pandemic THANK GOD YOU ARE NEVER GOING TO BE PRESIDENT,0
1,If you can watch this and say racism isn't a big thing in the UK you can fucking block me on everything this is appalling,0
0,For Every patients listed as a covid -NUMBER death the hospitals gets a  NUMBERk+ payout ,0
1,<user> <user> <user> Close your legs and act like a decent human being Kayleigh,0
0,TrumpWantsToInfectUs but let's not pretend it started with coronavirus <url>,0
0,<user> <user> <user> I let him have a chance too  No more,0
0,"<user> <user> throwing up ""right-wing conspiracy"" smokescreen to try and cover for his utter failure this week Reminder to Mayor Frey: the death of George Floyd happened on YOUR watch",0
1,What an arrogant fuck,0
1,<user> <user> <user> True one must wonder why NY's Nazi democrats intentionally forced Covid-NUMBER infected upon elderly in Nursing Homes,0
1,"""JFK it this really who you all want as your VP or P the way things are going with <user> Wow Identity politics :hundred_points: """"I'll take scumbag Trump for NUMBER Alex"""" All fucking day""",0
1,NUMBER years later and you're still a bitch if you don't agree,0
0,"The entire anti-science movement going on is going to get us all killed Not just anti-vaxxing but climate change denial and to even ""miracle"" cures for different illnesses",0
1,you cannot be fucking serious this is attempted murder protestors went into his phone amp; found texts with friends proving this was a premeditated attack this demon spent less time locked up than some random innocent black people who were caught out past curfew,0
1,<user> Age doesn't even matter either If citizens intervened they would get the shit kicked out of them by the police while the same awful outcome for George Floyd,0
0,<user> <user> Brothers Bigot <user> <user>   TakeTheKnee GeorgeFloyd BlackLivesMatter,0
0,also why are you only claiming all lives matter as a retaliation to BlackLivesMatter :face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle::face_with_monocle:,0
1,TrumpDoesNotCareAboutYou VoteBlueLikeYourLifeDependsOnIt because <user> doesn't give a shit about anyone or anything other than his own fat ass <user> <user>,0
0,<user> <user> Dementia Joe who sold America to China as VP to make his family Rich The same China :China: that sent the coronavirus all over the World and killed NUMBER thousand Americans Harris the Fake in control of the USA :United_States: military and Nuke’s Great Job,0
0,"don’t you love getting into arguments with your parents because you ask to go to a protest and they say ""hell fucking no"" and then proceed to spit out false information cause i LOVE that BlackLivesMatter",0
0,<user> Hell Mulvaney at CPAC compared it to SARS and MERS and how they were so much more lethal true so you shoudn’t worry about COVID-NUMBER false He ignored how contagious it is MERS and SARS had a few thousand cases total COVID will end up in the millions,0
0,He did this to other white people he really racist,0
0,The same <user> who released a statement arguing for kids to go back to school The hipocrisy,0
1,No asshole The spike will come because people are back crowding into bars and restaurants and big dumb drum circles in the parks without distancing or masks   <url>,0
0,Going on COVID HORNETS ALIENS SHARKNADO FLYING SNAKES And probably other shit I didnt hear about We dont need all this other drama The depression and anxiety vibe I get is overwhelming ,0
1,<user> Biden is corrupt and you’re crazy,0
0,<user> <user> <user> Have they beat anyone no Have they burned anything no Have they looted anything no Have they exorcising there NUMBERst amendment right  hell ya  <url>,0
0,<user> Veterans choice for me You coward before him dude Wish you would have showed more restraint when he acted out Showing restraint when heckled is true leadership Trump performed as expected but you I wish you would have shown more leadership,0
0,The agents of death,0
0,""" <user> <user> I did come out and say it I have nothing wrong with peaceful protests But these people are the same people that will tweet """"Omg trump is having a rally But COVID He's stupid notmypresident"""" And yet here they are en masse The hypocrisy is what I have an issue with""",0
0,<user> No that was under YOU AND OBAMA,0
0,<user> <user> <user> <user> No they’re people who come upon the capital building armed with assault weapons to threaten Michigan Governor Whitmer Or they shoot protesters like Jacob Blake Q’anon Boogaloo Boys Proud Boys carry guns whether they’re out for fast food or buying a pair of pants,0
1,<user> <user> Flying in the face of science logic and common sense  People are dying and you don't give a shit,0
0,<user> <user> I'm sure Trump will point out a black person up on the podium to 'prove' he's not a racist Then he'll proceed to prop up the police and run down BlackLivesMatter,0
0,<user> You will lose Evil always loses in the end,0
0,another day for me to be grateful that covid didn’t kill me when it had the chance,0
1,Shit really heartbreaking,0
0,<user> <user> <user> GOD MAKES JUSTICE TO US THROUGH HIS SON COUNTING THE CLEAR NUMBER for Biden AND NUMBER FOR TRUMP learn humility do not be angry and do you Justice AGAINST THE ALMIGHTY AND HIS ANOINTED THEY HAVE BLASFEMED YOU AND HIS MESSIAH Joe et al Psalms NUMBER; NUMBER,0
0,This is likely the world's stupidest complaint but one of the dreams COVID has robbed me of was the possibility that the cast of The West Wing would come to Maine during the NUMBER election campaign and some of them would have stopped into the bookstore,0
1,The Chinese coronavirus is killing many people because of the lies of the Chinese:red_exclamation_mark::skull: <url>,0
0,<user> Trump is criminally negligent A real moron He had plenty of notice Failed to listen or act He was more concerned the economy and his election   Trump officials ignored coronavirus warnings ousted scientist says in complaint <url>,0
0,<user> Not one thing Trump is a disaster,0
0,<user> <user> From your tweet to God ‘s ears,0
1,<user> <user> Trump has ADD what the fk did he say tonight he needs that NUMBER to help him loose his pig weight :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
